iteration,crudeOil,HVC,CHP,LTH,MTH,HTH,DH,SpaceHeating,rawBiogas,syngas,coal
233,0.0,0.0,0.0,0.0,0.0,0.0,-350.8292577967339,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,-576.9397781813201,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,-359.3700429263572,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,-460.13030500114667,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0,-606.5812791825427,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,-411.7807896326099,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,-515.9618941963989,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,-480.2931566400445,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,-606.9585998495363,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,-410.6056181758815,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0,-552.2620735553231,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,-599.4636840334127,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0,-535.6798190482624,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,-562.280136849636,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,-403.8435069027509,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0,-614.3407996028654,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0,-507.0697345334517,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0,-478.3461774718885,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0,-571.1819299545359,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0,-376.0881736229315,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0,-602.2299107392932,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0,-546.8658284383199,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,-610.1254366470371,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,-611.2695324225559,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,-484.8816559991565,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,-521.1349455925148,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0,-496.8490871375464,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0,-550.693968779358,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0,-563.8149784331266,0.0,0.0,0.0,0.0
262,0.0,-1.110367672689568e-05,0.0,0.0,0.0,0.0,-405.3612483599328,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,-523.8223453111129,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,-373.588146084012,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0,-419.7108311580658,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,-592.740934135873,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0,0.0,-397.5059203001045,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0,-416.1724728453112,0.0,0.0,0.0,0.0
