timestep_4,region_4,technology_3,parameter,value
hh0039,79NO,heatpumpAirSpace,effConv,3.456434196
hh0040,79NO,heatpumpAirSpace,effConv,3.477411784
hh0041,79NO,heatpumpAirSpace,effConv,3.268264771
hh0042,79NO,heatpumpAirSpace,effConv,3.347319118
hh0043,79NO,heatpumpAirSpace,effConv,3.572042424
hh0044,79NO,heatpumpAirSpace,effConv,3.513533098
hh0045,79NO,heatpumpAirSpace,effConv,3.656353462
hh0046,79NO,heatpumpAirSpace,effConv,3.509338862
hh0047,79NO,heatpumpAirSpace,effConv,3.430425851
hh0048,79NO,heatpumpAirSpace,effConv,3.399285388
hh0049,79NO,heatpumpAirSpace,effConv,3.343517246
hh0050,79NO,heatpumpAirSpace,effConv,3.185063654
hh0051,79NO,heatpumpAirSpace,effConv,3.138800561
hh0052,79NO,heatpumpAirSpace,effConv,3.303691737
hh0053,79NO,heatpumpAirSpace,effConv,3.224106902
hh0054,79NO,heatpumpAirSpace,effConv,3.262389734
hh0055,79NO,heatpumpAirSpace,effConv,3.062360855
hh0056,79NO,heatpumpAirSpace,effConv,2.829772006
hh0057,79NO,heatpumpAirSpace,effConv,2.648835869
hh0058,79NO,heatpumpAirSpace,effConv,2.938878517
hh0059,79NO,heatpumpAirSpace,effConv,3.209536131
hh0060,79NO,heatpumpAirSpace,effConv,3.379063825
hh0061,79NO,heatpumpAirSpace,effConv,3.286038992
hh0062,79NO,heatpumpAirSpace,effConv,3.3300231
hh0063,79NO,heatpumpAirSpace,effConv,3.506681706
hh0064,79NO,heatpumpAirSpace,effConv,3.853783653
hh0065,79NO,heatpumpAirSpace,effConv,3.769371644
hh0066,79NO,heatpumpAirSpace,effConv,3.722742773
hh0067,79NO,heatpumpAirSpace,effConv,3.765977621
hh0068,79NO,heatpumpAirSpace,effConv,3.478537282
hh0069,79NO,heatpumpAirSpace,effConv,3.796197597
hh0070,79NO,heatpumpAirSpace,effConv,3.862957669
hh0071,79NO,heatpumpAirSpace,effConv,3.60052676
hh0072,79NO,heatpumpAirSpace,effConv,3.458880056
hh0073,79NO,heatpumpAirSpace,effConv,3.630520885
hh0074,79NO,heatpumpAirSpace,effConv,3.59369834
hh0075,79NO,heatpumpAirSpace,effConv,3.542849114
hh0076,79NO,heatpumpAirSpace,effConv,3.673823623
hh0077,79NO,heatpumpAirSpace,effConv,3.370592338
hh0078,79NO,heatpumpAirSpace,effConv,3.140598308
hh0079,79NO,heatpumpAirSpace,effConv,3.082998467
hh0080,79NO,heatpumpAirSpace,effConv,3.393353389
hh0081,79NO,heatpumpAirSpace,effConv,3.542760797
hh0082,79NO,heatpumpAirSpace,effConv,3.683656189
hh0083,79NO,heatpumpAirSpace,effConv,3.63938954
hh0084,79NO,heatpumpAirSpace,effConv,3.647945076
hh0085,79NO,heatpumpAirSpace,effConv,3.696174133
hh0086,79NO,heatpumpAirSpace,effConv,3.791710999
hh0087,79NO,heatpumpAirSpace,effConv,3.743625678
hh0088,79NO,heatpumpAirSpace,effConv,3.632208329
hh0089,79NO,heatpumpAirSpace,effConv,3.582923647
hh0090,79NO,heatpumpAirSpace,effConv,3.516060802
hh0091,79NO,heatpumpAirSpace,effConv,3.400791346
hh0092,79NO,heatpumpAirSpace,effConv,3.622114851
hh0093,79NO,heatpumpAirSpace,effConv,3.435165792
hh0094,79NO,heatpumpAirSpace,effConv,3.277624172
hh0095,79NO,heatpumpAirSpace,effConv,3.185848369
hh0096,79NO,heatpumpAirSpace,effConv,3.094382118
hh0097,79NO,heatpumpAirSpace,effConv,3.064181131
hh0098,79NO,heatpumpAirSpace,effConv,3.356283877
hh0099,79NO,heatpumpAirSpace,effConv,3.386540444
hh0100,79NO,heatpumpAirSpace,effConv,3.31821164
hh0101,79NO,heatpumpAirSpace,effConv,3.137149112
hh0102,79NO,heatpumpAirSpace,effConv,3.123478537
hh0103,79NO,heatpumpAirSpace,effConv,3.107146561
hh0104,79NO,heatpumpAirSpace,effConv,3.113959981
hh0105,79NO,heatpumpAirSpace,effConv,3.219822481
hh0106,79NO,heatpumpAirSpace,effConv,3.702221336
hh0107,79NO,heatpumpAirSpace,effConv,3.73942103
hh0108,79NO,heatpumpAirSpace,effConv,3.627042585
hh0109,79NO,heatpumpAirSpace,effConv,3.672821658
hh0110,79NO,heatpumpAirSpace,effConv,3.731841352
hh0111,79NO,heatpumpAirSpace,effConv,3.837152699
hh0112,79NO,heatpumpAirSpace,effConv,3.733698547
hh0113,79NO,heatpumpAirSpace,effConv,3.725370061
hh0114,79NO,heatpumpAirSpace,effConv,3.663802197
hh0115,79NO,heatpumpAirSpace,effConv,3.610391892
hh0116,79NO,heatpumpAirSpace,effConv,3.737033469
hh0117,79NO,heatpumpAirSpace,effConv,3.770847351
hh0118,79NO,heatpumpAirSpace,effConv,3.701252619
hh0119,79NO,heatpumpAirSpace,effConv,3.559569082
hh0120,79NO,heatpumpAirSpace,effConv,3.53720969
hh0121,79NO,heatpumpAirSpace,effConv,3.806692798
hh0122,79NO,heatpumpAirSpace,effConv,3.742024515
hh0123,79NO,heatpumpAirSpace,effConv,3.900168216
hh0124,79NO,heatpumpAirSpace,effConv,3.798369124
hh0125,79NO,heatpumpAirSpace,effConv,3.783374121
hh0126,79NO,heatpumpAirSpace,effConv,3.740863323
hh0127,79NO,heatpumpAirSpace,effConv,3.866259981
hh0128,79NO,heatpumpAirSpace,effConv,3.871184705
hh0129,79NO,heatpumpAirSpace,effConv,3.762672924
hh0130,79NO,heatpumpAirSpace,effConv,3.669686787
hh0131,79NO,heatpumpAirSpace,effConv,3.660454036
hh0132,79NO,heatpumpAirSpace,effConv,3.658761506
hh0133,79NO,heatpumpAirSpace,effConv,3.773542922
hh0134,79NO,heatpumpAirSpace,effConv,3.809161662
hh0135,79NO,heatpumpAirSpace,effConv,3.951279306
hh0136,79NO,heatpumpAirSpace,effConv,3.904291877
hh0137,79NO,heatpumpAirSpace,effConv,3.866273867
hh0138,79NO,heatpumpAirSpace,effConv,3.707549999
hh0139,79NO,heatpumpAirSpace,effConv,3.829824733
hh0140,79NO,heatpumpAirSpace,effConv,3.925750351
hh0141,79NO,heatpumpAirSpace,effConv,3.973534638
hh0142,79NO,heatpumpAirSpace,effConv,3.983425763
hh0143,79NO,heatpumpAirSpace,effConv,3.981811688
hh0144,79NO,heatpumpAirSpace,effConv,3.952104119
hh0145,79NO,heatpumpAirSpace,effConv,4.017235295
hh0146,79NO,heatpumpAirSpace,effConv,4.050959028
hh0147,79NO,heatpumpAirSpace,effConv,4.042733422
hh0148,79NO,heatpumpAirSpace,effConv,4.033685065
hh0149,79NO,heatpumpAirSpace,effConv,4.009002902
hh0150,79NO,heatpumpAirSpace,effConv,3.966990199
hh0151,79NO,heatpumpAirSpace,effConv,4.04273643
hh0152,79NO,heatpumpAirSpace,effConv,4.035334311
hh0153,79NO,heatpumpAirSpace,effConv,3.977614304
hh0154,79NO,heatpumpAirSpace,effConv,3.986709086
hh0155,79NO,heatpumpAirSpace,effConv,4.001587079
hh0156,79NO,heatpumpAirSpace,effConv,3.950447829
hh0157,79NO,heatpumpAirSpace,effConv,4.005703804
hh0158,79NO,heatpumpAirSpace,effConv,4.008174355
hh0159,79NO,heatpumpAirSpace,effConv,4.041910956
hh0160,79NO,heatpumpAirSpace,effConv,4.041910956
hh0161,79NO,heatpumpAirSpace,effConv,3.994170332
hh0162,79NO,heatpumpAirSpace,effConv,3.88516215
hh0163,79NO,heatpumpAirSpace,effConv,3.97356402
hh0164,79NO,heatpumpAirSpace,effConv,4.035334311
hh0165,79NO,heatpumpAirSpace,effConv,4.058356329
hh0166,79NO,heatpumpAirSpace,effConv,4.059178165
hh0167,79NO,heatpumpAirSpace,effConv,4.048487119
hh0168,79NO,heatpumpAirSpace,effConv,3.95793871
hh0169,79NO,heatpumpAirSpace,effConv,3.893534394
hh0170,79NO,heatpumpAirSpace,effConv,4.013125367
hh0171,79NO,heatpumpAirSpace,effConv,4.052602699
hh0172,79NO,heatpumpAirSpace,effConv,4.055890353
hh0173,79NO,heatpumpAirSpace,effConv,4.06
hh0174,79NO,heatpumpAirSpace,effConv,4.057534416
hh0175,79NO,heatpumpAirSpace,effConv,4.04273643
hh0176,79NO,heatpumpAirSpace,effConv,4.000761964
hh0177,79NO,heatpumpAirSpace,effConv,4.06
hh0178,79NO,heatpumpAirSpace,effConv,4.051778104
hh0179,79NO,heatpumpAirSpace,effConv,4.023810196
hh0180,79NO,heatpumpAirSpace,effConv,3.963649962
hh0181,79NO,heatpumpAirSpace,effConv,4.050136565
hh0182,79NO,heatpumpAirSpace,effConv,4.06
hh0183,79NO,heatpumpAirSpace,effConv,4.06
hh0184,79NO,heatpumpAirSpace,effConv,4.06
hh0185,79NO,heatpumpAirSpace,effConv,4.06
hh0186,79NO,heatpumpAirSpace,effConv,4.06
hh0187,79NO,heatpumpAirSpace,effConv,4.06
hh0188,79NO,heatpumpAirSpace,effConv,4.06
hh0189,79NO,heatpumpAirSpace,effConv,4.06
hh0190,79NO,heatpumpAirSpace,effConv,4.06
hh0191,79NO,heatpumpAirSpace,effConv,4.06
hh0192,79NO,heatpumpAirSpace,effConv,4.06
hh0193,79NO,heatpumpAirSpace,effConv,4.06
hh0194,79NO,heatpumpAirSpace,effConv,4.06
hh0195,79NO,heatpumpAirSpace,effConv,4.06
hh0196,79NO,heatpumpAirSpace,effConv,4.06
hh0197,79NO,heatpumpAirSpace,effConv,4.057534259
hh0198,79NO,heatpumpAirSpace,effConv,4.04766988
hh0199,79NO,heatpumpAirSpace,effConv,4.037801949
hh0200,79NO,heatpumpAirSpace,effConv,4.015584533
hh0201,79NO,heatpumpAirSpace,effConv,4.040265544
hh0202,79NO,heatpumpAirSpace,effConv,4.050132772
hh0203,79NO,heatpumpAirSpace,effConv,4.055890039
hh0204,79NO,heatpumpAirSpace,effConv,4.039446246
hh0205,79NO,heatpumpAirSpace,effConv,4.057534494
hh0206,79NO,heatpumpAirSpace,effConv,4.06
hh0207,79NO,heatpumpAirSpace,effConv,4.06
hh0208,79NO,heatpumpAirSpace,effConv,4.056712188
hh0209,79NO,heatpumpAirSpace,effConv,4.053424377
hh0210,79NO,heatpumpAirSpace,effConv,4.06
hh0211,79NO,heatpumpAirSpace,effConv,4.06
hh0212,79NO,heatpumpAirSpace,effConv,4.050136565
hh0213,79NO,heatpumpAirSpace,effConv,4.06
hh0214,79NO,heatpumpAirSpace,effConv,4.06
hh0215,79NO,heatpumpAirSpace,effConv,4.06
hh0216,79NO,heatpumpAirSpace,effConv,4.06
hh0217,79NO,heatpumpAirSpace,effConv,4.06
hh0218,79NO,heatpumpAirSpace,effConv,4.06
hh0219,79NO,heatpumpAirSpace,effConv,4.06
hh0220,79NO,heatpumpAirSpace,effConv,4.06
hh0221,79NO,heatpumpAirSpace,effConv,4.06
hh0222,79NO,heatpumpAirSpace,effConv,4.06
hh0223,79NO,heatpumpAirSpace,effConv,4.06
hh0224,79NO,heatpumpAirSpace,effConv,4.06
hh0225,79NO,heatpumpAirSpace,effConv,4.06
hh0226,79NO,heatpumpAirSpace,effConv,4.06
hh0227,79NO,heatpumpAirSpace,effConv,4.06
hh0228,79NO,heatpumpAirSpace,effConv,4.06
hh0229,79NO,heatpumpAirSpace,effConv,4.06
hh0230,79NO,heatpumpAirSpace,effConv,4.06
hh0231,79NO,heatpumpAirSpace,effConv,4.06
hh0232,79NO,heatpumpAirSpace,effConv,4.06
hh0233,79NO,heatpumpAirSpace,effConv,4.06
hh0234,79NO,heatpumpAirSpace,effConv,4.06
hh0235,79NO,heatpumpAirSpace,effConv,4.06
hh0236,79NO,heatpumpAirSpace,effConv,4.06
hh0237,79NO,heatpumpAirSpace,effConv,4.06
hh0238,79NO,heatpumpAirSpace,effConv,4.06
hh0239,79NO,heatpumpAirSpace,effConv,4.06
hh0240,79NO,heatpumpAirSpace,effConv,4.06
hh0241,79NO,heatpumpAirSpace,effConv,4.06
hh0242,79NO,heatpumpAirSpace,effConv,4.06
hh0243,79NO,heatpumpAirSpace,effConv,4.06
hh0244,79NO,heatpumpAirSpace,effConv,4.056712188
hh0245,79NO,heatpumpAirSpace,effConv,4.053424377
hh0246,79NO,heatpumpAirSpace,effConv,4.06
hh0247,79NO,heatpumpAirSpace,effConv,4.06
hh0248,79NO,heatpumpAirSpace,effConv,4.06
hh0249,79NO,heatpumpAirSpace,effConv,4.06
hh0250,79NO,heatpumpAirSpace,effConv,4.06
hh0251,79NO,heatpumpAirSpace,effConv,4.06
hh0252,79NO,heatpumpAirSpace,effConv,4.06
hh0253,79NO,heatpumpAirSpace,effConv,4.06
hh0254,79NO,heatpumpAirSpace,effConv,4.06
hh0255,79NO,heatpumpAirSpace,effConv,4.06
hh0256,79NO,heatpumpAirSpace,effConv,4.06
hh0257,79NO,heatpumpAirSpace,effConv,4.06
hh0258,79NO,heatpumpAirSpace,effConv,4.06
hh0259,79NO,heatpumpAirSpace,effConv,4.06
hh0260,79NO,heatpumpAirSpace,effConv,4.06
hh0261,79NO,heatpumpAirSpace,effConv,4.06
hh0262,79NO,heatpumpAirSpace,effConv,4.06
hh0263,79NO,heatpumpAirSpace,effConv,4.06
hh0264,79NO,heatpumpAirSpace,effConv,4.06
hh0265,79NO,heatpumpAirSpace,effConv,4.06
hh0266,79NO,heatpumpAirSpace,effConv,4.06
hh0267,79NO,heatpumpAirSpace,effConv,4.06
hh0268,79NO,heatpumpAirSpace,effConv,4.06
hh0269,79NO,heatpumpAirSpace,effConv,4.06
hh0270,79NO,heatpumpAirSpace,effConv,4.06
hh0271,79NO,heatpumpAirSpace,effConv,4.06
hh0272,79NO,heatpumpAirSpace,effConv,4.06
hh0273,79NO,heatpumpAirSpace,effConv,4.06
hh0274,79NO,heatpumpAirSpace,effConv,4.06
hh0275,79NO,heatpumpAirSpace,effConv,4.06
hh0276,79NO,heatpumpAirSpace,effConv,4.06
hh0277,79NO,heatpumpAirSpace,effConv,4.06
hh0278,79NO,heatpumpAirSpace,effConv,4.06
hh0279,79NO,heatpumpAirSpace,effConv,4.06
hh0280,79NO,heatpumpAirSpace,effConv,4.06
hh0281,79NO,heatpumpAirSpace,effConv,4.06
hh0282,79NO,heatpumpAirSpace,effConv,4.06
hh0283,79NO,heatpumpAirSpace,effConv,4.06
hh0284,79NO,heatpumpAirSpace,effConv,4.06
hh0285,79NO,heatpumpAirSpace,effConv,4.06
hh0286,79NO,heatpumpAirSpace,effConv,4.06
hh0287,79NO,heatpumpAirSpace,effConv,4.06
hh0288,79NO,heatpumpAirSpace,effConv,4.06
hh0289,79NO,heatpumpAirSpace,effConv,4.06
hh0290,79NO,heatpumpAirSpace,effConv,4.06
hh0291,79NO,heatpumpAirSpace,effConv,4.06
hh0292,79NO,heatpumpAirSpace,effConv,4.047664172
hh0293,79NO,heatpumpAirSpace,effConv,4.024638556
hh0294,79NO,heatpumpAirSpace,effConv,4.018874543
hh0295,79NO,heatpumpAirSpace,effConv,4.06
hh0296,79NO,heatpumpAirSpace,effConv,4.06
hh0297,79NO,heatpumpAirSpace,effConv,4.06
hh0298,79NO,heatpumpAirSpace,effConv,4.06
hh0299,79NO,heatpumpAirSpace,effConv,4.06
hh0300,79NO,heatpumpAirSpace,effConv,4.06
hh0301,79NO,heatpumpAirSpace,effConv,4.06
hh0302,79NO,heatpumpAirSpace,effConv,4.06
hh0303,79NO,heatpumpAirSpace,effConv,4.06
hh0304,79NO,heatpumpAirSpace,effConv,4.058356251
hh0305,79NO,heatpumpAirSpace,effConv,4.056712502
hh0306,79NO,heatpumpAirSpace,effConv,4.06
hh0307,79NO,heatpumpAirSpace,effConv,4.055890667
hh0308,79NO,heatpumpAirSpace,effConv,3.878551036
hh0309,79NO,heatpumpAirSpace,effConv,3.919940209
hh0310,79NO,heatpumpAirSpace,effConv,3.93481947
hh0311,79NO,heatpumpAirSpace,effConv,3.932376732
hh0312,79NO,heatpumpAirSpace,effConv,3.813347508
hh0313,79NO,heatpumpAirSpace,effConv,3.767745258
hh0314,79NO,heatpumpAirSpace,effConv,3.846457949
hh0315,79NO,heatpumpAirSpace,effConv,3.927386969
hh0316,79NO,heatpumpAirSpace,effConv,3.912561
hh0317,79NO,heatpumpAirSpace,effConv,3.935673579
hh0318,79NO,heatpumpAirSpace,effConv,3.919168704
hh0319,79NO,heatpumpAirSpace,effConv,3.942270844
hh0320,79NO,heatpumpAirSpace,effConv,4.008186793
hh0321,79NO,heatpumpAirSpace,effConv,4.042734999
hh0322,79NO,heatpumpAirSpace,effConv,4.033690323
hh0323,79NO,heatpumpAirSpace,effConv,3.989245516
hh0324,79NO,heatpumpAirSpace,effConv,3.855490647
hh0325,79NO,heatpumpAirSpace,effConv,3.881126054
hh0326,79NO,heatpumpAirSpace,effConv,3.910066129
hh0327,79NO,heatpumpAirSpace,effConv,3.974375725
hh0328,79NO,heatpumpAirSpace,effConv,3.980148611
hh0329,79NO,heatpumpAirSpace,effConv,3.998289976
hh0330,79NO,heatpumpAirSpace,effConv,4.053424612
hh0331,79NO,heatpumpAirSpace,effConv,4.055890667
hh0332,79NO,heatpumpAirSpace,effConv,4.002405023
hh0333,79NO,heatpumpAirSpace,effConv,3.959509579
hh0334,79NO,heatpumpAirSpace,effConv,3.819930866
hh0335,79NO,heatpumpAirSpace,effConv,3.751848011
hh0336,79NO,heatpumpAirSpace,effConv,3.821501203
hh0337,79NO,heatpumpAirSpace,effConv,3.99336127
hh0338,79NO,heatpumpAirSpace,effConv,3.928219222
hh0339,79NO,heatpumpAirSpace,effConv,3.976022438
hh0340,79NO,heatpumpAirSpace,effConv,3.991662577
hh0341,79NO,heatpumpAirSpace,effConv,4.004067493
hh0342,79NO,heatpumpAirSpace,effConv,3.919134687
hh0343,79NO,heatpumpAirSpace,effConv,3.953793832
hh0344,79NO,heatpumpAirSpace,effConv,4.002420497
hh0345,79NO,heatpumpAirSpace,effConv,4.024637925
hh0346,79NO,heatpumpAirSpace,effConv,4.040264325
hh0347,79NO,heatpumpAirSpace,effConv,4.031221812
hh0348,79NO,heatpumpAirSpace,effConv,4.055890667
hh0349,79NO,heatpumpAirSpace,effConv,3.915785807
hh0350,79NO,heatpumpAirSpace,effConv,3.785966924
hh0351,79NO,heatpumpAirSpace,effConv,3.847077205
hh0352,79NO,heatpumpAirSpace,effConv,3.87697031
hh0353,79NO,heatpumpAirSpace,effConv,3.84972072
hh0354,79NO,heatpumpAirSpace,effConv,3.83892315
hh0355,79NO,heatpumpAirSpace,effConv,3.935634786
hh0356,79NO,heatpumpAirSpace,effConv,3.900114722
hh0357,79NO,heatpumpAirSpace,effConv,3.67942305
hh0358,79NO,heatpumpAirSpace,effConv,3.639666893
hh0359,79NO,heatpumpAirSpace,effConv,3.615471193
hh0360,79NO,heatpumpAirSpace,effConv,3.56432643
hh0361,79NO,heatpumpAirSpace,effConv,3.717855296
hh0362,79NO,heatpumpAirSpace,effConv,3.891071343
hh0363,79NO,heatpumpAirSpace,effConv,3.896048352
hh0364,79NO,heatpumpAirSpace,effConv,3.867961503
hh0365,79NO,heatpumpAirSpace,effConv,3.888615296
hh0366,79NO,heatpumpAirSpace,effConv,3.716261629
hh0367,79NO,heatpumpAirSpace,effConv,3.66546096
hh0368,79NO,heatpumpAirSpace,effConv,3.821530571
hh0369,79NO,heatpumpAirSpace,effConv,3.793453555
hh0370,79NO,heatpumpAirSpace,effConv,3.822438637
hh0371,79NO,heatpumpAirSpace,effConv,3.928197268
hh0372,79NO,heatpumpAirSpace,effConv,3.995013543
hh0373,79NO,heatpumpAirSpace,effConv,3.928213019
hh0374,79NO,heatpumpAirSpace,effConv,3.723678988
hh0375,79NO,heatpumpAirSpace,effConv,3.740366065
hh0376,79NO,heatpumpAirSpace,effConv,3.895995346
hh0377,79NO,heatpumpAirSpace,effConv,3.908378036
hh0378,79NO,heatpumpAirSpace,effConv,3.908431689
hh0379,79NO,heatpumpAirSpace,effConv,3.856314076
hh0380,79NO,heatpumpAirSpace,effConv,3.698516764
hh0381,79NO,heatpumpAirSpace,effConv,3.699597705
hh0382,79NO,heatpumpAirSpace,effConv,3.735326496
hh0383,79NO,heatpumpAirSpace,effConv,3.559533264
hh0384,79NO,heatpumpAirSpace,effConv,3.736024595
hh0385,79NO,heatpumpAirSpace,effConv,3.912566601
hh0386,79NO,heatpumpAirSpace,effConv,3.675970409
hh0387,79NO,heatpumpAirSpace,effConv,3.299692851
hh0388,79NO,heatpumpAirSpace,effConv,3.271402471
hh0389,79NO,heatpumpAirSpace,effConv,3.435330166
hh0390,79NO,heatpumpAirSpace,effConv,3.69544199
hh0391,79NO,heatpumpAirSpace,effConv,3.505839663
hh0392,79NO,heatpumpAirSpace,effConv,3.169078468
hh0393,79NO,heatpumpAirSpace,effConv,3.000582748
hh0394,79NO,heatpumpAirSpace,effConv,3.07978515
hh0395,79NO,heatpumpAirSpace,effConv,3.08144043
hh0396,79NO,heatpumpAirSpace,effConv,3.108106145
hh0397,79NO,heatpumpAirSpace,effConv,3.119226869
hh0398,79NO,heatpumpAirSpace,effConv,3.311381934
hh0399,79NO,heatpumpAirSpace,effConv,3.46739966
hh0400,79NO,heatpumpAirSpace,effConv,3.411005817
hh0401,79NO,heatpumpAirSpace,effConv,3.296140643
hh0402,79NO,heatpumpAirSpace,effConv,3.488152058
hh0403,79NO,heatpumpAirSpace,effConv,3.632992208
hh0404,79NO,heatpumpAirSpace,effConv,3.732004512
hh0405,79NO,heatpumpAirSpace,effConv,3.550156519
hh0406,79NO,heatpumpAirSpace,effConv,3.42286213
hh0407,79NO,heatpumpAirSpace,effConv,3.406029413
hh0408,79NO,heatpumpAirSpace,effConv,3.456425202
hh0409,79NO,heatpumpAirSpace,effConv,3.514369381
hh0410,79NO,heatpumpAirSpace,effConv,3.47154999
hh0411,79NO,heatpumpAirSpace,effConv,3.409375943
hh0412,79NO,heatpumpAirSpace,effConv,3.313218963
hh0413,79NO,heatpumpAirSpace,effConv,3.262382548
hh0414,79NO,heatpumpAirSpace,effConv,3.177262413
hh0415,79NO,heatpumpAirSpace,effConv,3.302169109
hh0416,79NO,heatpumpAirSpace,effConv,3.395899704
hh0417,79NO,heatpumpAirSpace,effConv,3.339348377
hh0418,79NO,heatpumpAirSpace,effConv,3.247928672
hh0419,79NO,heatpumpAirSpace,effConv,3.163641292
hh0420,79NO,heatpumpAirSpace,effConv,3.172203189
hh0421,79NO,heatpumpAirSpace,effConv,3.240287944
hh0422,79NO,heatpumpAirSpace,effConv,3.368971454
hh0423,79NO,heatpumpAirSpace,effConv,3.464058154
hh0424,79NO,heatpumpAirSpace,effConv,3.425403864
hh0425,79NO,heatpumpAirSpace,effConv,3.286959952
hh0426,79NO,heatpumpAirSpace,effConv,3.318281854
hh0427,79NO,heatpumpAirSpace,effConv,3.45649096
hh0428,79NO,heatpumpAirSpace,effConv,3.465731924
hh0429,79NO,heatpumpAirSpace,effConv,3.592948975
hh0430,79NO,heatpumpAirSpace,effConv,3.335899779
hh0431,79NO,heatpumpAirSpace,effConv,3.102101107
hh0432,79NO,heatpumpAirSpace,effConv,3.041110275
hh0433,79NO,heatpumpAirSpace,effConv,2.977201964
hh0434,79NO,heatpumpAirSpace,effConv,2.939052784
hh0435,79NO,heatpumpAirSpace,effConv,2.888523536
hh0436,79NO,heatpumpAirSpace,effConv,2.874574657
hh0437,79NO,heatpumpAirSpace,effConv,2.823722568
hh0438,79NO,heatpumpAirSpace,effConv,2.696561037
hh0001,80NO,heatpumpAirSpace,effConv,3.065205482
hh0002,80NO,heatpumpAirSpace,effConv,2.995202796
hh0003,80NO,heatpumpAirSpace,effConv,2.699747125
hh0004,80NO,heatpumpAirSpace,effConv,2.572892781
hh0005,80NO,heatpumpAirSpace,effConv,2.400342333
hh0006,80NO,heatpumpAirSpace,effConv,2.587509842
hh0007,80NO,heatpumpAirSpace,effConv,2.938997604
hh0008,80NO,heatpumpAirSpace,effConv,3.097794541
hh0009,80NO,heatpumpAirSpace,effConv,3.192655445
hh0010,80NO,heatpumpAirSpace,effConv,3.333485912
hh0011,80NO,heatpumpAirSpace,effConv,3.237708029
hh0012,80NO,heatpumpAirSpace,effConv,3.300486999
hh0013,80NO,heatpumpAirSpace,effConv,3.323321077
hh0014,80NO,heatpumpAirSpace,effConv,3.39928261
hh0015,80NO,heatpumpAirSpace,effConv,3.48584246
hh0016,80NO,heatpumpAirSpace,effConv,3.419370383
hh0017,80NO,heatpumpAirSpace,effConv,3.279014723
hh0018,80NO,heatpumpAirSpace,effConv,3.287796735
hh0019,80NO,heatpumpAirSpace,effConv,3.361324131
hh0020,80NO,heatpumpAirSpace,effConv,3.457272429
hh0021,80NO,heatpumpAirSpace,effConv,3.438012308
hh0022,80NO,heatpumpAirSpace,effConv,3.524402148
hh0023,80NO,heatpumpAirSpace,effConv,3.657846708
hh0024,80NO,heatpumpAirSpace,effConv,3.627950826
hh0025,80NO,heatpumpAirSpace,effConv,3.688010315
hh0026,80NO,heatpumpAirSpace,effConv,3.662953558
hh0027,80NO,heatpumpAirSpace,effConv,3.335629491
hh0028,80NO,heatpumpAirSpace,effConv,3.199484952
hh0029,80NO,heatpumpAirSpace,effConv,3.334804282
hh0030,80NO,heatpumpAirSpace,effConv,3.495115426
hh0031,80NO,heatpumpAirSpace,effConv,3.547018657
hh0032,80NO,heatpumpAirSpace,effConv,3.553566745
hh0033,80NO,heatpumpAirSpace,effConv,3.321537625
hh0034,80NO,heatpumpAirSpace,effConv,3.24963411
hh0035,80NO,heatpumpAirSpace,effConv,3.331525854
hh0036,80NO,heatpumpAirSpace,effConv,3.414460309
hh0037,80NO,heatpumpAirSpace,effConv,3.392534733
hh0038,80NO,heatpumpAirSpace,effConv,3.267464556
hh0039,80NO,heatpumpAirSpace,effConv,3.456434196
hh0040,80NO,heatpumpAirSpace,effConv,3.477411784
hh0041,80NO,heatpumpAirSpace,effConv,3.268264771
hh0042,80NO,heatpumpAirSpace,effConv,3.347319118
hh0043,80NO,heatpumpAirSpace,effConv,3.572042424
hh0044,80NO,heatpumpAirSpace,effConv,3.513533098
hh0045,80NO,heatpumpAirSpace,effConv,3.656353462
hh0046,80NO,heatpumpAirSpace,effConv,3.509338862
hh0047,80NO,heatpumpAirSpace,effConv,3.430425851
hh0048,80NO,heatpumpAirSpace,effConv,3.399285388
hh0049,80NO,heatpumpAirSpace,effConv,3.343517246
hh0050,80NO,heatpumpAirSpace,effConv,3.185063654
hh0051,80NO,heatpumpAirSpace,effConv,3.138800561
hh0052,80NO,heatpumpAirSpace,effConv,3.303691737
hh0053,80NO,heatpumpAirSpace,effConv,3.224106902
hh0054,80NO,heatpumpAirSpace,effConv,3.262389734
hh0055,80NO,heatpumpAirSpace,effConv,3.062360855
hh0056,80NO,heatpumpAirSpace,effConv,2.829772006
hh0057,80NO,heatpumpAirSpace,effConv,2.648835869
hh0058,80NO,heatpumpAirSpace,effConv,2.938878517
hh0059,80NO,heatpumpAirSpace,effConv,3.209536131
hh0060,80NO,heatpumpAirSpace,effConv,3.379063825
hh0061,80NO,heatpumpAirSpace,effConv,3.286038992
hh0062,80NO,heatpumpAirSpace,effConv,3.3300231
hh0063,80NO,heatpumpAirSpace,effConv,3.506681706
hh0064,80NO,heatpumpAirSpace,effConv,3.853783653
hh0065,80NO,heatpumpAirSpace,effConv,3.769371644
hh0066,80NO,heatpumpAirSpace,effConv,3.722742773
hh0067,80NO,heatpumpAirSpace,effConv,3.765977621
hh0068,80NO,heatpumpAirSpace,effConv,3.478537282
hh0069,80NO,heatpumpAirSpace,effConv,3.796197597
hh0070,80NO,heatpumpAirSpace,effConv,3.862957669
hh0071,80NO,heatpumpAirSpace,effConv,3.60052676
hh0072,80NO,heatpumpAirSpace,effConv,3.458880056
hh0073,80NO,heatpumpAirSpace,effConv,3.630520885
